2023-05-13 00:00:00,26803.05
2023-05-14 00:00:00,26785.94
2023-05-15 00:00:00,26926.17
2023-05-16 00:00:00,27191.97
2023-05-17 00:00:00,27036.39
2023-05-18 00:00:00,27398.27
2023-05-19 00:00:00,26833.27
2023-05-20 00:00:00,26889.6
2023-05-21 00:00:00,27124.48
2023-05-22 00:00:00,26756.57
2023-05-23 00:00:00,26849.97
2023-05-24 00:00:00,27223.19
2023-05-25 00:00:00,26327.38
2023-05-26 00:00:00,26477.29
2023-05-27 00:00:00,26719.74
2023-05-28 00:00:00,26873.18
2023-05-29 00:00:00,28082.7
2023-05-30 00:00:00,27744.66
2023-05-31 00:00:00,27704.0
2023-06-01 00:00:00,27213.71
2023-06-02 00:00:00,26814.77
2023-06-03 00:00:00,27251.93
2023-06-04 00:00:00,27073.27
2023-06-05 00:00:00,27125.02
2023-06-06 00:00:00,25747.2
2023-06-07 00:00:00,27243.64
2023-06-08 00:00:00,26352.2
2023-06-09 00:00:00,26507.33
2023-06-10 00:00:00,26483.52
2023-06-11 00:00:00,25852.82
2023-06-12 00:00:00,25933.06
2023-06-13 00:00:00,25904.32
2023-06-14 00:00:00,25921.42
2023-06-15 00:00:00,25127.04
2023-06-16 00:00:00,25575.69
2023-06-17 00:00:00,26326.23
2023-06-18 00:00:00,26509.82
2023-06-19 00:00:00,26337.08
2023-06-20 00:00:00,26848.8
2023-06-21 00:00:00,28326.8
2023-06-22 00:00:00,29992.98
2023-06-23 00:00:00,29903.73
2023-06-24 00:00:00,30692.8
2023-06-25 00:00:00,30548.59
2023-06-26 00:00:00,30458.97
2023-06-27 00:00:00,30266.7
2023-06-28 00:00:00,30699.11
2023-06-29 00:00:00,30083.59
2023-06-30 00:00:00,30449.16
2023-07-01 00:00:00,30471.5
2023-07-02 00:00:00,30591.53
2023-07-03 00:00:00,30618.25
2023-07-04 00:00:00,31150.92
2023-07-05 00:00:00,30774.87
2023-07-06 00:00:00,30502.55
2023-07-07 00:00:00,29918.04
2023-07-08 00:00:00,30344.53
2023-07-09 00:00:00,30214.55
2023-07-10 00:00:00,30214.55
2023-07-11 00:00:00,30411.71
2023-07-12 00:00:00,30622.7
2023-07-13 00:00:00,30391.64
2023-07-14 00:00:00,31485.37
2023-07-15 00:00:00,30330.22
2023-07-16 00:00:00,30291.67
2023-07-17 00:00:00,30240.28
2023-07-18 00:00:00,30144.2
2023-07-19 00:00:00,29859.24
2023-07-20 00:00:00,29912.48
2023-07-21 00:00:00,29802.29
2023-07-22 00:00:00,29907.88
2023-07-23 00:00:00,29774.36
2023-07-24 00:00:00,30081.88
2023-07-25 00:00:00,29178.42
2023-07-26 00:00:00,29226.18
2023-07-27 00:00:00,29344.56
2023-07-28 00:00:00,29213.94
2023-07-29 00:00:00,29316.12
2023-07-30 00:00:00,29359.89
2023-07-31 00:00:00,29274.94
2023-08-01 00:00:00,29228.49
2023-08-02 00:00:00,29683.61
2023-08-03 00:00:00,29152.45
2023-08-04 00:00:00,29183.41
2023-08-05 00:00:00,29075.0
2023-08-06 00:00:00,29048.01
2023-08-07 00:00:00,29041.01
2023-08-08 00:00:00,29181.71
2023-08-09 00:00:00,29768.29
2023-08-10 00:00:00,29565.82
2023-08-11 00:00:00,29433.98
2023-08-12 00:00:00,29399.18
2023-08-13 00:00:00,29412.84
2023-08-14 00:00:00,29283.84
2023-08-15 00:00:00,29413.8
2023-08-16 00:00:00,29169.09
2023-08-17 00:00:00,28701.48
2023-08-18 00:00:00,26662.05
2023-08-19 00:00:00,26047.05
2023-08-20 00:00:00,26090.7
2023-08-21 00:00:00,26189.99
2023-08-22 00:00:00,26123.41
2023-08-23 00:00:00,26036.91
2023-08-24 00:00:00,26426.74
2023-08-25 00:00:00,26165.4
2023-08-26 00:00:00,26049.42
2023-08-27 00:00:00,26006.44
2023-08-28 00:00:00,26088.78
2023-08-29 00:00:00,26108.31
2023-08-30 00:00:00,27731.23
2023-08-31 00:00:00,27301.12
2023-09-01 00:00:00,25932.99
2023-09-02 00:00:00,25802.1
2023-09-03 00:00:00,25869.09
2023-09-04 00:00:00,25969.05
2023-09-05 00:00:00,25810.86
2023-09-06 00:00:00,25785.3
2023-09-07 00:00:00,25753.31
2023-09-08 00:00:00,26243.47
2023-09-09 00:00:00,25906.03
2023-09-10 00:00:00,25894.31
2023-09-11 00:00:00,25832.82
2023-09-12 00:00:00,25162.7
2023-09-13 00:00:00,25835.7
2023-09-14 00:00:00,26227.98
2023-09-15 00:00:00,26536.02
2023-09-16 00:00:00,26605.75
2023-09-17 00:00:00,26568.65
2023-09-18 00:00:00,26536.54
2023-09-19 00:00:00,26763.76
2023-09-20 00:00:00,27222.12
2023-09-21 00:00:00,27133.55
2023-09-22 00:00:00,26569.6
2023-09-23 00:00:00,26581.86
2023-09-24 00:00:00,26580.72
2023-09-25 00:00:00,26252.75
2023-09-26 00:00:00,26293.29
2023-09-27 00:00:00,26212.82
2023-09-28 00:00:00,26357.65
2023-09-29 00:00:00,27021.15
2023-09-30 00:00:00,26916.91
2023-10-01 00:00:00,26970.43
2023-10-02 00:00:00,27983.92
2023-10-03 00:00:00,27532.51
2023-10-04 00:00:00,27430.23
2023-10-05 00:00:00,27797.56
2023-10-06 00:00:00,27416.69
2023-10-07 00:00:00,27946.61
2023-10-08 00:00:00,27973.26
2023-10-09 00:00:00,27937.18
2023-10-10 00:00:00,27581.42
2023-10-11 00:00:00,27395.65
2023-10-12 00:00:00,26867.79
2023-10-13 00:00:00,26758.66
2023-10-14 00:00:00,26866.51
2023-10-15 00:00:00,26855.89
2023-10-16 00:00:00,27167.87
2023-10-17 00:00:00,28517.32
2023-10-18 00:00:00,28413.17
2023-10-19 00:00:00,28331.5
2023-10-20 00:00:00,28723.49
2023-10-21 00:00:00,29682.6
2023-10-22 00:00:00,29921.68
2023-10-23 00:00:00,29990.73
2023-10-24 00:00:00,33059.98
2023-10-25 00:00:00,33902.65
2023-10-26 00:00:00,34493.19
2023-10-27 00:00:00,34157.79
2023-10-28 00:00:00,33911.08
2023-10-29 00:00:00,34090.68
2023-10-30 00:00:00,34532.39
2023-10-31 00:00:00,34501.0
2023-11-01 00:00:00,34662.16
2023-11-02 00:00:00,35440.51
2023-11-03 00:00:00,34934.65
2023-11-04 00:00:00,34736.55
2023-11-05 00:00:00,35088.05
2023-11-06 00:00:00,35048.35
2023-11-07 00:00:00,35035.12
2023-11-08 00:00:00,35436.28
2023-11-09 00:00:00,35629.52
2023-11-10 00:00:00,36696.25
2023-11-11 00:00:00,37321.65
2023-11-12 00:00:00,37140.27
2023-11-13 00:00:00,37058.98
2023-11-14 00:00:00,36497.35
2023-11-15 00:00:00,35545.97
2023-11-16 00:00:00,37891.48
2023-11-17 00:00:00,36155.5
2023-11-18 00:00:00,36624.3
2023-11-19 00:00:00,36588.13
2023-11-20 00:00:00,37396.17
2023-11-21 00:00:00,37479.96
2023-11-22 00:00:00,35808.95
2023-11-23 00:00:00,37427.42
2023-11-24 00:00:00,37297.56
2023-11-25 00:00:00,37720.5
2023-11-26 00:00:00,37800.94
2023-11-27 00:00:00,37468.89
2023-11-28 00:00:00,37248.86
2023-11-29 00:00:00,37832.75
2023-11-30 00:00:00,37867.37
2023-12-01 00:00:00,37711.79
2023-12-02 00:00:00,38697.81
2023-12-03 00:00:00,39476.4
2023-12-04 00:00:00,39976.04
2023-12-05 00:00:00,41985.55
